249,XcQCQ7WXGHJO,22:24,19838,11497,3494,Jogos
250,kHYasywzCGT1Q6Us6lN,29:08,16767,13407,55,Filmes
251,pKwbKBpYNBxDQu4eh6T,58:30,26460,545,14980,Tecnologia
252,HHd49ltIGNZf59,50:24,19262,11850,5415,Moda
253,L1riWsXnt 7LLxO0fbHU,24:24,30732,12212,3556,Moda
254,Z6Yzwgzh,02:19,28663,25790,1595,Noticias
255,lzEyOC1EzyqZGNvV4r,33:55,32693,18310,84,Tecnologia
256,PPQu2OX3W,44:17,25675,11874,3861,Culinaria
257,RG95zRyKqeNnmTV7Ov,07:48,10326,4961,3669,Tecnologia
258,S  FB2bAqEomYR,49:31,23550,3224,4488,Tecnologia
259,h1RsfCG8woH,00:23,9961,6689,2136,Culinaria
260,GUTJCpTj1h,11:31,805,628,19,Filmes
261,EAFm7ILXgEr7rBQmsg,20:16,1565,1095,83,Moda
262,5Pib9fKfEs8efXRgm0kt,57:10,6093,5560,99,Filmes
263,abqsthaxxBXl,30:28,10442,2086,3608,Educacao
264,tcwLuPbja4PufY42s,16:13,286,204,1,Educacao
265,VU8pRheIiYqYFWW1,43:50,32469,28021,2652,Educacao
266,30N2p6pJ2qyitXj9,22:52,9419,3359,244,Noticias
267,o2KVrmYs 23,23:23,26772,17486,1976,Educacao
268,8aJAPZ605OFqCFhLxL,13:07,16956,4084,1104,Moda
269,mKMZn6Qz,42:15,20456,8298,8429,Musica
270,WX 9wbhxeO8nkptlv7,16:02,16523,1086,1682,Filmes
271,HAwvbWz41YTmZC8H3,35:26,4377,2917,543,Tecnologia
272,xYmjXEO5PN,37:33,29671,15121,3997,Culinaria
273,UDyMBeg12,14:34,21642,5378,16195,Educacao
274,iUMhQbGXI6Q1gtbyJ,14:35,6682,5703,674,Filmes
275,OGcICyNa8BlA6G,41:39,13190,8132,2770,Tecnologia
276,zo vm C NeA6xrgDAWF,36:20,26065,20821,3941,Culinaria
277,GoXj6iIBNB5bZGg,54:05,31122,16115,8391,Esportes
278,4HDKziogMGGHtkAyiD,42:25,13196,1915,9493,Vlogs
279,LXv3BYayO,26:44,20486,5467,12974,Jogos
280,WwvXKtjt6G0xIk  ,45:03,21930,18837,3075,Noticias
281,1lVKyp5ZGvuujRCi1k,48:00,31344,29673,1290,Culinaria
282,YLlWaLdTmFiqk5J78b3U,06:10,20638,6670,174,Educacao
283,XOZRBAYo41CnBDf,31:31,19821,6873,7716,Musica
284,lMZqJKuE0,37:36,9996,239,5396,Noticias
285,GMRBvnQECiB,03:53,21908,10545,10493,Vlogs
286,nhsU faaoI Gf,09:15,7451,7198,13,Vlogs
287,LvKiNH AVJWNe,10:17,1938,1570,256,Vlogs
288,U6tA2ZfDFZ2StpToWt,07:06,21168,18601,1827,Esportes
289,OT58K70h,31:55,650,396,237,Educacao
290,9hGjw0D,40:44,30314,21307,1565,Tecnologia
291,SxFlQszLTkSV2Xdxp,30:40,7021,1617,1838,Tecnologia
292,y8PwjxiAZ6B2czCjb,53:15,14348,10886,2646,Moda
293,G4MZ39O3OuB,10:15,3417,1355,1005,Filmes
294,f3Bo3rZH,22:46,1447,516,365,Esportes
295,uPs 1nPHerKSHJ,54:26,16164,14967,970,Jogos
296,wAW9uxOzF3PP4EsBGxHS,13:15,32381,28314,2807,Jogos
297,DBE8dqt Uhig2Hd,24:06,30909,4538,17792,Vlogs
298,8x83eMuDYUjAzO61S,02:06,15946,2500,1103,Musica
299,GlN3 ,16:45,31507,14389,2019,Jogos
300,pp 4yb3BB,48:37,18379,7114,7710,Musica
301,gzr4dcFDApzH,41:12,9527,3099,3133,Moda
302,PdwVXbQLYO,15:44,25290,13790,3004,Educacao
303,J3jgYW,53:08,29977,12569,11131,Musica
304,9i4fRx3XtO,12:48,23989,3269,13163,Moda
305,yRjjy77mCj8IJxyrd,38:05,10531,128,6621,Vlogs
306,3rrDdCiDFtsxe,10:38,26441,13551,8443,Noticias
307,b49Ns,55:09,8190,4981,31,Musica
308,fUbPgKGNkzOOwbFC,55:52,20131,17460,37,Esportes
309,YSyX3C54WjsUnADJtQ4h,58:15,26244,17230,6872,Filmes
310,KLyDoKJrBK P,43:01,16860,6716,9702,Culinaria
311,vDloNgE,42:35,11945,2058,5775,Jogos
312,cDe7ltktbJuuR,58:17,32308,1829,16446,Vlogs
313, KVSkWrTmeU2,50:42,8299,6491,1009,Musica
314,60oZX4R3,54:27,12940,9586,2358,Jogos
315,09sRAiaQ9yqt2J,15:47,32645,22387,4826,Vlogs
316,DOh8CoTMkQewF3TAuOCI,47:17,32612,6680,5,Noticias
317,MBOSp68GGrGTD,39:48,26260,4245,7850,Tecnologia
318,wU95tI4wpIFZWA,39:00,23659,16255,5601,Esportes
319,OTfvN2ji1,34:52,13077,9521,3067,Musica
320,dPFPtP5GgKV7V1I,38:50,19377,2036,16459,Educacao
321,7hOXpVk3SD7rwGoem,14:48,28808,26865,1063,Educacao
322,ddr2Him0uYgY7,39:08,31893,27919,1889,Educacao
323,pRqHS0Pw,46:08,11281,6643,1589,Jogos
324,UFo4zZrC7HG,43:43,20187,390,13568,Tecnologia
325,dSr7D56yc ,49:05,20413,5445,3088,Esportes
326, gSOarGBflrLRSe,38:58,27005,18242,824,Educacao
327,DaC2CnVgnWjtiC,30:38,27114,10914,11845,Vlogs
328,W0wq6rvNB taY8H,01:33,29993,21120,2437,Jogos
329,8bqVilTFauCFe3,24:21,29000,1082,12301,Vlogs
330,v1Z4 yV6Bc,31:36,13405,1709,4771,Esportes
331,0dFemvECylRyudg,27:44,10327,2713,402,Noticias
332,YMJv5ev12 gPWL AS8U,25:19,16265,11799,1022,Moda
333, Ll7QRv3sp4RbXR5 OiP,56:28,6663,3084,1464,Tecnologia
334,ZAA3Gp,12:20,13500,545,59,Tecnologia
335,unoQe3,31:17,28191,16966,8144,Moda
336,nGgIL8K8,06:57,24099,4008,17299,Jogos
337,gvxe7vBDxkCRFyeDn,04:30,26328,1560,24028,Vlogs
338,zJtJDCq,55:57,5209,3193,210,Filmes
339,tVjfFgHbDrT1Y,12:01,29885,9245,2887,Tecnologia
340,N7aGXJXQvM8m4m4Fhtf,13:00,5972,2958,1684,Educacao
341,0hAwSc7LvsN0IFZ8twJ,53:02,28990,6973,21214,Vlogs
342,cuTtEWedTN huwJj3XT,25:47,31256,2319,477,Moda
343,8qJ5GZXjMCAW1a2,45:18,19669,19315,180,Moda
344,f5FySRifF,05:07,25790,9600,6789,Esportes
345,j NSawr6t6,43:30,17402,13520,430,Jogos
346,9XEg90PGpqapDNWFNfl,31:41,20524,1035,11313,Educacao
347,HS2jSA9pDktd,04:51,9163,1782,2215,Moda
348,TiHFxPzke,03:42,4615,1567,2399,Esportes
349,pk6jiZqdfWyzd,50:48,22176,21117,280,Jogos
350,ySsNb,39:49,9152,8434,205,Esportes
351,NJRjS,53:33,29941,16665,2860,Noticias
352,CkVvsEer9yTa,52:24,15344,10483,4492,Vlogs
353,we6Q1ST3Ydz5Llh N0Li,09:58,26836,21030,4833,Jogos
354,rLWCx2YSPbaO8aT,17:52,20154,1012,13290,Esportes
355,GCUHGWir,16:17,2901,607,1916,Esportes
356,KBqdmJfaO,16:47,24083,5148,3169,Esportes
357,Nz 1 IR,49:51,7897,2219,5455,Noticias
358,gk6HJs38Ywz7dOU6yOUf,09:24,29219,16688,7040,Musica
359,chZwLAoenLd,42:20,16254,14850,931,Moda
360,aSTxD0YD2,01:11,31638,23466,5062,Filmes
361,SU4M5vF4C5S484vtu1,34:00,17024,8122,124,Educacao
362,llw1yh,52:17,5596,1456,1089,Tecnologia
363,g2LRjq,37:43,21172,20365,220,Vlogs
364,EjzF6sDDc5ncg,38:29,5985,2236,185,Culinaria
365,F Gs3ddxm74sujB,13:33,18214,9834,8155,Musica
366,Kl6 IAo4X2WAr483Nc1,57:02,16140,2781,813,Noticias
367,g0mAD8zQi6OUBNYu,41:26,3340,352,1690,Culinaria
368,lkX2U,08:29,20140,19345,242,Tecnologia
369,T6XwERw9o Gfv1Be,49:16,10485,3160,2779,Noticias
370,TXoF1IH,11:58,3663,2851,763,Moda
371,2vbAITaTmY16y,40:01,17513,15756,744,Moda
372,Zw9Bd,34:34,6415,2566,2313,Jogos
373,jyskyy qcNrzlwa,48:49,32262,10150,5515,Jogos
374,gy8h28HE80BfeL,24:57,12348,2859,1297,Tecnologia
375,dU4vlBmREncAaVpJcg,23:57,32750,2246,13575,Jogos
376,5AUEW5hmUHxPWuEiq,53:26,25557,2550,14660,Esportes
377,eqL5pRKZSJZmh,19:39,8821,8621,102,Noticias
378,szk6yLfCbH8oUo,13:22,25481,17203,3036,Vlogs
379,btO2cj,30:01,29378,14246,5527,Filmes
380,OfmnCnV sKanC,52:37,22452,5675,8726,Noticias
381,CYy5b8K3kM,00:19,28912,1541,4388,Musica
382,ON6ExFSnnIHpXJ,11:34,1852,811,421,Jogos
383,qNQs2ytRbrYZHa,41:11,13741,13692,24,Esportes
384,JAzVpflfPaQ9kHusXLv,15:54,7145,4283,906,Moda
385,KNEJQql7 R,50:52,9249,7784,505,Jogos
386,hWSXP1,40:20,20556,15575,3152,Vlogs
387,AckGcDj8TET,12:06,8744,5718,734,Filmes
388,t8WKF UdCWVreD3L,28:59,26261,12867,10648,Culinaria
389,K8VlaBS4Mqd8V3,57:23,17564,14713,1288,Noticias
390,wmwHj uVxkqznf7QPD5,06:45,24785,2550,21231,Noticias
391,4sjuhNUjlQiB1Ry,12:34,617,24,453,Esportes
392,jAQdfd,40:59,30101,5837,15107,Jogos
393,KT1WGN4eIxI,30:12,19690,19650,10,Tecnologia
394,YxRkSEqSsiEw55 IJ,56:09,12684,9026,3173,Educacao
395,QjhJTEdt4QbUqs,40:56,30505,28332,1464,Educacao
396,UMwzw5hxjnqOD,58:07,11963,4639,3843,Culinaria
397,ZnTv8Pn eRR0sbYlvE,05:52,3018,596,31,Esportes
398,yda8ptrVmhIaV,15:45,5788,4683,281,Moda
399,2PdZ4Vrt1mzXaV,29:08,22753,18723,3773,Musica
400,NbEwSTA0oa2ar,31:48,407,130,43,Noticias
401,l55gXPAhAinVJipu,45:32,4518,2464,1929,Vlogs
402,XffZpriIFrMT5CTlPbb4,38:56,16901,6595,6137,Noticias
403,GrCge,21:31,8678,5931,1306,Educacao
404,qDoyz,51:01,20739,10535,1211,Moda
405,Rqfu ZztDcDqkRyMsJVh,17:32,10996,10307,177,Moda
406,c0B1P7aA,15:39,29412,23753,4645,Musica
407,P6yF43f6Dnh1PRlE,10:41,32450,20011,10971,Filmes
408,GKNqbjFsnnC,33:08,14238,11559,2411,Moda
409,EDEyncEkpLaBc,19:47,6940,5763,878,Esportes
410,3 jnAC8sePVVneePoW,58:02,20085,12298,5413,Filmes
411,em6tbbO3C,05:04,8297,1332,3865,Vlogs
412,QwbQlTR3gR7,14:27,4710,780,749,Culinaria
413,XFDjTK0jJzWbLt,39:00,13812,2853,5177,Tecnologia
414,QzNEJAd6fB,15:37,6269,3549,268,Culinaria
415,vtY48Cu5e,15:15,9698,8762,587,Educacao
416,RDjDVpBQZEaigd4m,34:28,13107,3754,523,Esportes
417,Q09V9L6OCfQhN7 y9,06:44,14082,301,769,Moda
418,3gLySy,25:17,10373,7358,653,Vlogs
419,dIXVh,11:53,436,304,12,Culinaria
420,FzS40f4qjr,58:02,5911,613,2971,Educacao
421,2gxiy1vuCm2MlT6KIRF,43:51,31210,14985,13042,Musica
422,b7Ahl67VvxcSgU,59:37,29150,18198,10615,Culinaria
423,9d1jLk2Bn2pt2r,17:51,4056,2606,484,Educacao
424,Gm3yxseWp,50:20,5020,3245,1231,Musica
425,5 jEOAW7wNJbApb,48:04,24432,11958,3007,Vlogs
426,ptwhocDBq,22:21,26007,21820,4016,Musica
