183,YKCPYKwU176fAAP,31:15,26844,5058,2119,Tecnologia
184,TfGJ8FzbG  yttevZWgW,56:13,22973,828,7032,Tecnologia
185,L6hIf,02:33,7967,5766,1705,Vlogs
186,GAhyAapEo,26:57,8185,1559,4491,Noticias
187,AcbdCkOpYJ ,57:04,1284,571,13,Vlogs
188,Pu9uAJZEwIQ,32:09,31888,13221,11785,Tecnologia
189,E4rrsf,21:05,19149,10279,6156,Culinaria
190,EaQ68Lh,16:47,9203,7256,1587,Noticias
191,4g7ulqh8MVMU8lhfQRu3,55:36,2289,1154,954,Musica
192,2P2Xan,26:01,30615,11239,8865,Filmes
193,uNLPYSF2Tvwa,42:22,1319,507,280,Vlogs
194,hCeKAYX,36:09,13153,1723,6778,Culinaria
195,F5i0xkh2cYZK,25:30,4091,3340,104,Musica
196,5MCPVm5D8kis,37:02,11011,4184,1343,Jogos
197,ow4QzpuaN6SsWnsLtK,59:35,32716,6861,271,Filmes
198,4RL77d4FQK,41:46,13732,5464,1512,Filmes
199,XjSeKl1ZVASY,29:31,22552,9783,1931,Musica
200,jPSZJV8E,11:23,22030,9215,462,Noticias
201,VwYYCtwDuZv8W,37:48,26135,13093,12277,Tecnologia
202,cdE 6Y0mRPd2N9TqYq,07:39,7490,6503,827,Filmes
203,8ZkTFYyPnf,34:03,15768,3991,4027,Jogos
204,h5TxoHSfJg,10:09,22076,7912,8905,Culinaria
205,JQust456XMzdtZEZOFj2,35:10,23702,3662,922,Culinaria
206,D4K9OFRiWfUF,08:30,31349,1278,22261,Noticias
207,0s7SfXebNsrkXc,59:51,22003,7854,145,Jogos
208,vy t9DrW0WJ,21:02,11074,8860,1946,Esportes
209,CBCLAg0vBFG4XeEpg,28:07,3479,621,721,Noticias
210,f25AmopUFcGou,46:26,18684,4000,7542,Culinaria
211,sPVPyaXK4iB,55:30,11941,11218,578,Noticias
212, Kq50XjNt,10:23,32334,2726,17113,Educacao
213, fVtWlzDPR8nW,45:16,10858,2924,3962,Vlogs
214,K5ExuAIgB0E5rsgn,48:16,5726,4036,266,Musica
215,N1h0QMf1VFR6ntP7xQTk,00:21,23126,359,21095,Moda
216,SdbRXEA,00:28,7455,7265,115,Filmes
217,LPYlWlvR7EUJX,45:40,12581,3985,3136,Esportes
218,4IkSsGzn5PgNVedwrnIE,55:24,13297,5290,393,Vlogs
219,KQnrg4A4UAoF2YO,32:46,8914,2460,3906,Noticias
220,zb8IiUrteN,49:27,8753,3283,1987,Educacao
221,ylzEVMU,34:07,6913,192,656,Musica
222,wN5anaetEL2,15:47,22581,9259,11502,Culinaria
223,ZZLTsJTkIVRT3dE5c,28:20,19897,700,3250,Jogos
224,rFP7VIGuMP5lJF,46:50,14477,2153,7868,Musica
225,Bq4tG,45:40,29803,10146,10490,Musica
226,8Mmi3,28:57,27170,11965,62,Filmes
227,ocshEntxCAV8I9L6,21:23,5387,3897,385,Educacao
228,0yDnKyxI1TDoppKG,03:15,253,99,4,Filmes
229,ANjUtsxsoh3sdHQ,54:07,11276,6574,2955,Educacao
230,Vev9DKMyQkCXMfj7j0G,25:54,30717,28366,1235,Noticias
231,TuYj3FG8B8ICeUXc,34:21,32281,4160,12890,Jogos
232,T8ptucsxNDH4gz,38:00,2808,2380,259,Educacao
233,AKr4RyHbsXPa,54:46,13164,211,2654,Moda
234,fXMT5gGWOGKPLPMPS0X,50:00,29359,29256,58,Musica
235,9tVX9MziZCS,56:14,26447,9568,767,Vlogs
236,o3A4ZfS8Bcm,21:53,13755,10152,362,Musica
237,wkF4H2Rpuc,03:33,10019,9341,520,Esportes
238,mDlaAqRduidQb9si,39:50,8932,8316,150,Esportes
239,qyb4ap,44:51,2397,637,1407,Educacao
240,TfZ6ZhdFriy,02:57,1038,134,762,Esportes
241,M5d fZ0beT,11:26,17300,9632,6324,Esportes
242,k BDzVnqmt,09:06,14908,13570,668,Noticias
243,yqDuXMmvTKz uZ8e,00:01,27339,26001,60,Esportes
244,cgXnyhLJA7,11:34,2068,939,696,Musica
245,fBcygAKSKb8BS4K3R7GZ,41:07,16902,14403,870,Noticias
246,k0aYCa0yEUP3UUiO,47:05,13870,13615,211,Musica
247,OYMOARKNYTfDPQt,22:16,29739,12144,13224,Esportes
248,e9kmfEe,08:22,19440,12330,5358,Moda
249,jzinoX,39:11,5184,1575,3550,Educacao
250,SKDQ5cf1oe4BLsJ,25:10,3106,1569,507,Noticias
251,mnFnOn5g,58:43,10627,10399,200,Esportes
252,yyMZ yOJYhqs8yr,32:51,23578,1785,226,Educacao
253,S8piquAa4MjZjkVJM,56:52,13315,6010,1244,Vlogs
254,m0 1wJ7g6Y2pioSTK,51:18,15785,3666,1589,Culinaria
255,gZucopz6q6Y5 OZaWplD,05:44,21232,7512,2210,Moda
256,p62pCAvB67,04:46,23326,20335,1948,Vlogs
257,5eNjXfeq,44:29,2653,2628,21,Esportes
258,Fu0HFfGOgIxTJp,21:20,11040,1318,9325,Vlogs
259,xFpzt7fnXGKJ4,40:06,18915,734,2843,Filmes
260,aFERMNbPvrlfKi,21:56,30814,21712,5733,Musica
261,  D1ZBDRtbbDwWC,11:40,26450,13953,7278,Culinaria
262,pwDXMmwyFf,26:59,8933,2995,5468,Vlogs
263,0v8gNn,00:40,22673,4241,9814,Culinaria
264,LexgHBysibMNInE5Q0,11:38,1932,1079,376,Vlogs
265,9rW21TrZWbxAI,27:03,27675,14969,4887,Vlogs
266,3qKLGH0um2 AhN,19:12,21808,318,7893,Moda
267,xhVL0cyOcGZeT,55:02,24877,24469,330,Educacao
268,EC7vl595eT63,49:04,1950,506,185,Tecnologia
269,zp 3sh,19:13,26134,16053,5167,Noticias
270,a 8NcGS65eusKPs9,10:26,12873,293,10736,Educacao
271,Cq1ESbQwly,52:01,28762,13844,1484,Jogos
272,Tf0sXvWZLzN,38:34,6250,3756,414,Moda
273,47Bm66g1JkexxkDdrj,41:18,1620,656,752,Educacao
274,7ZL8yB 3DTBIJN,12:00,25836,21363,2741,Filmes
275,7 QcIWdAt7KNSg,42:59,9835,7269,1523,Vlogs
276,9Lj2Q9N4k8Pi,09:45,10519,9762,491,Moda
277,1wnjaC9Vn7sHXaFp1yl,14:18,549,164,199,Vlogs
278,XAD1MW,04:14,24508,13948,2436,Filmes
279,6TIY4jqjhaCcLql,50:04,26200,11210,10128,Educacao
280,Tw6SkGVT7OIWtc7J7GOP,57:36,24468,23717,643,Culinaria
281,2Wu00cXBcfSP pDsdVH,06:26,20162,5606,14366,Musica
282,DT7QoM3f0NKjOUv MRMB,34:28,22639,8340,8844,Musica
283,jtGRupJ,10:08,22497,14753,3733,Moda
284,kjGi6tVJ9NhbdG9D4,54:22,9254,1288,1699,Esportes
285,Ud5X7v5UZuaT7WXnH,13:09,21223,18605,2196,Vlogs
286,gpIhaPJ56o4,14:24,22387,18374,344,Musica
287,1oS7fogf6,02:06,9957,1595,3833,Educacao
288,7r5jHB,28:31,593,392,181,Vlogs
289,Y3KswluS9gYOFfR,02:05,14112,4142,6018,Moda
290,gfqsDCcP,26:50,30409,20779,8180,Musica
291,aIjFU397y8Vd,52:40,32498,31918,262,Educacao
292,IBRFr99rp,02:53,3635,2215,529,Musica
293,NiXcZm3JsnK1P8S2mrW,19:15,28907,26920,425,Jogos
294,kPDH30hOoSI,05:46,30099,15881,178,Noticias
295,yCT9fEhwfQGlFA,34:13,31880,20304,4512,Noticias
296,iZLZwOVA1qKovjeKR9,44:47,19247,4865,13343,Educacao
297,43TIKB5zXCY,03:25,3131,2171,750,Filmes
298,ky4uYjrucvc2,44:57,27598,2238,13042,Jogos
299,4g2B2IX6XD,05:03,15164,633,418,Vlogs
300,7keHTP1g44,35:35,6530,415,1331,Vlogs
301,4GyZBNBtu,36:18,29516,1430,6730,Educacao
302,uvVkiR,22:43,14607,3793,2792,Moda
303,SdAgOhik8uRwmfUqZlk,55:07,166,23,39,Esportes
304,s2B56nNn3Rn8Dohz YuA,47:22,23134,15226,3829,Noticias
305,etOKx,20:33,25112,6307,13054,Esportes
306,QUKFPvSc9zI,03:15,12200,7724,2150,Jogos
307,ui8FCj8pr6CaSh,21:34,9287,1698,3268,Musica
308,EpOHe TW,21:21,29535,29034,452,Musica
309,k9loW0e,32:20,11553,9988,1005,Tecnologia
310,UuokjV8W7z zWhkcv35r,53:43,27871,24344,2685,Musica
311,GrHdQkv7 A,44:49,3265,2425,169,Musica
312,39EazhHTi2JzdOmH,36:28,21474,8654,3979,Educacao
313,wDb6 gyIBsxdsH8Lvtkz,22:30,3753,2854,515,Moda
314,7cBxU1Qze8Am45NfD,15:38,20271,1805,14000,Vlogs
315,3HezuaCJe69VdaSF,29:42,15236,10162,3391,Moda
316,Pz0PXRZXLB OoDS,54:49,14620,7428,5567,Vlogs
317,fCVF6dYwrxhrx,36:54,19946,4447,758,Moda
318,U6xCB7UtOTirknF21 ,16:27,6235,1949,903,Jogos
319,6o8R ZZ3hKlPCieEq5,52:02,8655,5565,1118,Filmes
320,asmdPZ0g,57:48,23435,3216,10540,Vlogs
321,G56OvPiwHCr5Qp,53:30,4806,4133,340,Jogos
322,36yawubq4OwKtkb,15:07,27821,24344,861,Musica
323,setuQ7shu8ERi,03:10,1094,137,486,Culinaria
324,JFDGa,34:45,23467,9129,14267,Esportes
325,uQfqoTgYo6Dqi8l5fDg,01:57,2645,2207,125,Filmes
326,5wPr8tMhbmj8vrB3zHCy,53:00,8128,7761,282,Culinaria
327,VYvx A,32:51,22494,9479,8102,Filmes
328,aFPaG92MalTd3H634PP,05:05,27695,3642,19066,Jogos
329,fFlc31ENh0GseillP8mR,49:19,22697,7908,9467,Vlogs
330,dnGOj,57:35,17345,4317,3681,Filmes
331,yjiwoxN,17:39,8066,5914,850,Noticias
332,rtrt2c3EnVA,04:54,20876,19937,562,Moda
333,0ZrqVTMPsz,56:25,8225,7470,502,Jogos
334,6GAirtT0T,02:25,26504,24817,1142,Moda
335,iM8ep4aXdTu,49:38,29882,13027,12860,Culinaria
336,DniM0le5Bz MtdJgtY,45:23,25795,2431,4720,Culinaria
337,c4oGtvSO,01:39,18417,17490,600,Esportes
338,ShZCGcZMoWxQajGN,38:00,18630,3292,14686,Esportes
339,nX7IZ4eyUB dLl,37:23,2221,467,82,Culinaria
340,y1GMfW98g0,58:51,9052,822,120,Filmes
341,O4zvbtOuuUYq9o9gJ,29:26,21048,2950,11605,Educacao
342,LCCPRm53OFgye,34:18,1760,1088,610,Musica
343,gCWoGYt87eOzIGZ9Ah,59:32,1705,179,706,Esportes
344,u6R8p27gB,42:53,25390,1613,20018,Educacao
345,pa2O7NBWW HP,00:12,23767,3623,18518,Educacao
346,Lx4Nmr,59:31,7906,388,1677,Vlogs
347,dXK6ps5gA4a44KummU8t,12:05,13827,3120,3640,Vlogs
348,9bAdya1cZkzQR0jz0,16:27,9830,6578,1069,Educacao
349,OH4A2yNVHWbZqBga,50:32,9632,9341,226,Jogos
350,yVzqSG3PEJNN,31:22,22665,18559,2289,Jogos
351,WypGdHjCUeXnxGco4,07:23,11155,5361,4918,Esportes
352,HmIJS4,58:13,31560,1304,25279,Moda
353,1XPFlG0CnsTi,36:22,25552,6662,12048,Vlogs
354,5SqaR,30:21,23429,2137,15716,Noticias
355,mNlrIZYF HTrU,09:33,16585,8245,7409,Musica
356,FjODNioZUgEsBC3sXC,00:29,240,129,44,Jogos
357,RaylZFbFwF,53:33,27761,9062,11805,Esportes
358,lzaE17yW6,24:48,8139,4626,1093,Culinaria
359,vMTe9641UL,10:57,32658,28046,2093,Noticias
360,rJcr2O,12:47,17324,11155,1354,Moda
361,1ehOdnUAj,41:55,12236,5999,5160,Culinaria
362,vBei5KF7ulJk5v,28:25,31650,28441,1871,Musica
363,ssRr6gOxBmlh6g4o6,39:21,14930,5416,2065,Jogos
364,CyhsOA,09:57,20087,10240,362,Tecnologia
365,QBQPf4urAnHcoD6RFY,28:46,32717,3849,10313,Educacao
366,Y8BFdDYDvtg,24:55,9458,7706,905,Musica
367,m06KlR9yd96ko9LR3urH,59:11,26615,4713,5826,Culinaria
368,u B2JfzhxZWaRc,52:44,4109,3697,243,Culinaria
369,NUEI98hz4r1LAgh4C,33:13,26033,25881,72,Moda
370,dO97XEMKVpNTShdpt,41:47,6925,1501,1116,Musica
371,n8un5lmwdBxvtPJBhfvg,42:42,15677,13217,2324,Musica
372,S5C rMncPkD,41:25,21176,1784,5183,Esportes
373,jxRJGazVQS3UgUAw,11:27,3690,748,845,Vlogs
374,Xa 1NA lCkpvt8emKVg,39:34,9122,7240,1647,Noticias
375,qzkr78cB HhTV,33:27,3201,2451,619,Jogos
376,6AGGq8R,24:19,11346,7677,1569,Vlogs
377,cStTVYsczXqpT,53:15,27397,17415,963,Musica
378,74vO3nYEk,42:45,8555,295,5838,Filmes
379,0ipsQzjEoI,01:32,27997,26125,306,Vlogs
380,pxA5plr,04:36,15948,807,1707,Musica
381, zYChtDYXiqiFN,44:51,19572,17747,782,Educacao
382,BMPQj5tm,22:28,8835,4217,52,Moda
383,JUnI2v,50:40,21859,4960,6236,Filmes
384,4syEdKyzszx Yf9d,37:53,23461,16890,4158,Vlogs
385,dGJBSy2O2y1cD3W,17:57,2107,908,231,Educacao
386,POB8aJq SPQKFBJtEXJ,19:03,22952,16637,6164,Esportes
387,L8F90HxeQL2Dclr,45:12,29564,16811,10646,Culinaria
388,DCUGMOv7sjx,25:55,25235,17756,6876,Jogos
389,3zneLiTCv2W,12:04,1954,1211,38,Esportes
390,iGBvhAvSYgfPG 7l2Ll,16:37,5690,5131,496,Filmes
391,4cwbdFY2Xw,08:59,15603,8436,2198,Noticias
392,ebxm45rD85XiC42T,13:11,27463,3089,10434,Educacao
393,EbO84CqYuGNnq,36:06,11033,381,7139,Jogos
394,gaSsZIdS,34:32,32007,15214,10405,Jogos
395,G789bdcBKjXy6 ,19:58,29648,11614,1960,Filmes
396,sZ09t81TuQyjTuT,54:07,2804,1380,417,Noticias
397,J9X0F  moNUOy21,04:37,1892,334,212,Tecnologia
398,AQlONv,45:55,24744,3192,6253,Moda
399,bGOyghRXl yQHp1irdP1,19:11,20639,17812,1334,Jogos
400,yHnNJ j5rSB9pD4e1NX,34:00,27393,27192,122,Noticias
401,gZGdSZLlc5FOBg,28:47,10283,3620,4758,Culinaria
402,F9228c,53:59,11058,10863,73,Jogos
403,fXWHQ,11:57,1550,1284,69,Filmes
404,tvnIfq,19:46,7219,227,6637,Educacao
405,CRc6VyKqyeCVG8DOdnM,44:10,28665,11594,5753,Noticias
406,DfJYTY0VShACRWHYxFG,52:42,1397,1180,74,Esportes
407,pGxKz4TgsTjlwCtEn,06:35,17178,7820,2627,Tecnologia
408,HSaP70eDxm,27:58,22599,2087,16877,Tecnologia
409,UR7BpZ2Z2IqxVjSp,07:45,6448,6311,67,Tecnologia
410,yFWwbU j2fbQxJR,34:42,20431,3602,9641,Educacao
411,iVLF92pSGYo8lj,38:08,4226,3992,220,Jogos
412,i5wfpjpeh,57:32,23096,9306,1625,Culinaria
413,gn TE313i,33:05,3131,2811,201,Vlogs
414,y V7X,54:28,14296,3684,1100,Musica
415,rj9yvHSU,47:21,4230,3148,1065,Tecnologia
416,EglrUS7 p7Zvg8Az71G,18:54,4132,3076,235,Musica
417,KKPrh,32:21,14048,6255,440,Culinaria
418,kPhmIKJUFkKx0GC2SEMt,25:09,3338,613,2461,Culinaria
419,KaYlUEJbaM,56:15,12369,5615,4002,Esportes
420,mRR19sBTM,19:36,11504,1534,2104,Jogos
421,eiEdP 5pKHFbCA3U,42:41,15949,13909,386,Tecnologia
422,d406eN3K3RkBe,18:43,25368,3163,8853,Tecnologia
423,4hD0RpVf,00:10,17301,8877,6023,Musica
424,iGIM61fY hlzzlzZ,05:14,12450,11050,18,Musica
425,K9jQxajaf4WJU34YMd,27:39,5289,1819,74,Esportes
426,okEvlGcvEbV ,50:49,2438,2163,7,Filmes
427,ZNTR8j1LVBH,46:39,9576,9281,295,Jogos
428,4CaG57Uv5EMgI,37:59,21353,4373,2848,Noticias
429,QcmwonikP,38:54,30562,23291,2586,Educacao
430,iccFh0hBYFYRmtc,54:01,10363,7822,1853,Esportes
431,PZMloNrMqF,02:17,358,319,25,Noticias
432,W7oekFhdr9,49:48,24780,11933,2128,Noticias
433,bLaUdANN,21:17,25685,14954,5454,Moda
434,ohF7Q6RvAhXVFlsl,51:25,1691,1557,57,Tecnologia
